timestamp,kwh,building,month,hour
2023-01-18 03:00:00,13.522604830512076,BuildingA,Jan,3
2023-01-18 04:00:00,20.804847473753227,BuildingA,Jan,4
2023-01-18 05:00:00,24.8441090732944,BuildingA,Jan,5
2023-01-18 06:00:00,11.644884117846464,BuildingA,Jan,6
2023-01-18 07:00:00,62.3057695271739,BuildingA,Jan,7
2023-01-18 08:00:00,44.05088758721316,BuildingA,Jan,8
2023-01-18 09:00:00,36.12386332333516,BuildingA,Jan,9
2023-01-18 10:00:00,18.822657782843656,BuildingA,Jan,10
2023-01-18 11:00:00,15.476587282655949,BuildingA,Jan,11
2023-01-18 12:00:00,43.89723407783959,BuildingA,Jan,12
2023-01-18 13:00:00,95.20602251469606,BuildingA,Jan,13
2023-01-18 14:00:00,72.6744086198801,BuildingA,Jan,14
2023-01-18 15:00:00,94.62823723670664,BuildingA,Jan,15
2023-01-18 16:00:00,68.59710503662197,BuildingA,Jan,16
2023-01-18 17:00:00,45.93707998038659,BuildingA,Jan,17
2023-01-18 18:00:00,30.05210841956257,BuildingA,Jan,18
2023-01-18 19:00:00,62.69262064565592,BuildingA,Jan,19
2023-01-18 20:00:00,62.78207416758593,BuildingA,Jan,20
2023-01-18 21:00:00,41.02930537855558,BuildingA,Jan,21
2023-01-18 22:00:00,15.789356140878873,BuildingA,Jan,22
2023-01-18 23:00:00,93.98212728242817,BuildingA,Jan,23
2023-01-19 00:00:00,32.90425427230742,BuildingA,Jan,0
2023-01-19 01:00:00,21.013993709202808,BuildingA,Jan,1
2023-01-19 02:00:00,50.18229856282508,BuildingA,Jan,2
2023-01-19 03:00:00,23.730481855803507,BuildingA,Jan,3
2023-01-19 04:00:00,52.118015002725926,BuildingA,Jan,4
2023-01-19 05:00:00,51.88833216383284,BuildingA,Jan,5
2023-01-19 06:00:00,23.99321217269056,BuildingA,Jan,6
2023-01-19 07:00:00,36.77837866114238,BuildingA,Jan,7
2023-01-19 08:00:00,95.94643992241046,BuildingA,Jan,8
2023-01-19 09:00:00,35.12936769057784,BuildingA,Jan,9
2023-01-19 10:00:00,46.125127606644,BuildingA,Jan,10
2023-01-19 11:00:00,47.84335195182547,BuildingA,Jan,11
2023-01-19 12:00:00,29.48449445509891,BuildingA,Jan,12
2023-01-19 13:00:00,83.21893713199992,BuildingA,Jan,13
2023-01-19 14:00:00,58.03521186086251,BuildingA,Jan,14
2023-01-19 15:00:00,52.60796859962485,BuildingA,Jan,15
2023-01-19 16:00:00,60.07584090103494,BuildingA,Jan,16
2023-01-19 17:00:00,29.17384102619808,BuildingA,Jan,17
2023-01-19 18:00:00,94.49152881407686,BuildingA,Jan,18
2023-01-19 19:00:00,65.17441951439771,BuildingA,Jan,19
2023-01-19 20:00:00,49.02954477437267,BuildingA,Jan,20
2023-01-19 21:00:00,93.97649925711066,BuildingA,Jan,21
2023-01-19 22:00:00,22.74690521309013,BuildingA,Jan,22
2023-01-19 23:00:00,93.38071537911996,BuildingA,Jan,23
2023-01-20 00:00:00,98.40431719794682,BuildingA,Jan,0
2023-01-20 01:00:00,92.92410520140224,BuildingA,Jan,1
2023-01-20 02:00:00,36.92763963860564,BuildingA,Jan,2
2023-01-20 03:00:00,90.38169119093108,BuildingA,Jan,3
2023-01-20 04:00:00,63.48042735832378,BuildingA,Jan,4
2023-01-20 05:00:00,88.64361677614983,BuildingA,Jan,5
2023-01-20 06:00:00,16.291464352276698,BuildingA,Jan,6
2023-01-20 07:00:00,66.59196559168463,BuildingA,Jan,7
2023-01-20 08:00:00,79.05651999364444,BuildingA,Jan,8
2023-01-20 09:00:00,59.729164894933554,BuildingA,Jan,9
2023-01-20 10:00:00,15.47651111129483,BuildingA,Jan,10
2023-01-20 11:00:00,63.36076467356807,BuildingA,Jan,11
2023-01-20 12:00:00,41.43142935487362,BuildingA,Jan,12
2023-01-20 13:00:00,75.82336870533275,BuildingA,Jan,13
2023-01-20 14:00:00,71.57856607640255,BuildingA,Jan,14
2023-01-20 15:00:00,49.136408496678335,BuildingA,Jan,15
2023-01-20 16:00:00,83.05411493535446,BuildingA,Jan,16
2023-01-20 17:00:00,49.223845814064674,BuildingA,Jan,17
2023-01-20 18:00:00,68.33669604258085,BuildingA,Jan,18
2023-01-20 19:00:00,14.943441329235306,BuildingA,Jan,19
2023-01-20 20:00:00,15.989302560878468,BuildingA,Jan,20
2023-01-20 21:00:00,79.86737991703552,BuildingA,Jan,21
2023-01-20 22:00:00,15.912527630796166,BuildingA,Jan,22
2023-01-20 23:00:00,64.01310987093825,BuildingA,Jan,23
2023-01-21 00:00:00,86.33495487907634,BuildingA,Jan,0
2023-01-21 01:00:00,15.972676113583583,BuildingA,Jan,1
2023-01-21 02:00:00,40.61221324628636,BuildingA,Jan,2
2023-01-21 03:00:00,96.74245181946898,BuildingA,Jan,3
2023-01-21 04:00:00,98.83299886441468,BuildingA,Jan,4
2023-01-21 05:00:00,80.55100394009465,BuildingA,Jan,5
2023-01-21 06:00:00,10.112999862862749,BuildingA,Jan,6
2023-01-21 07:00:00,62.46491529447635,BuildingA,Jan,7
2023-01-21 08:00:00,84.62024155572618,BuildingA,Jan,8
2023-01-21 09:00:00,79.8394626625229,BuildingA,Jan,9
2023-01-21 10:00:00,14.078218618322282,BuildingA,Jan,10
2023-01-21 11:00:00,13.826261658988152,BuildingA,Jan,11
2023-01-21 12:00:00,30.930825661824898,BuildingA,Jan,12
2023-01-21 13:00:00,82.78969755066514,BuildingA,Jan,13
2023-01-21 14:00:00,22.270336532152044,BuildingA,Jan,14
2023-01-21 15:00:00,15.400372517800552,BuildingA,Jan,15
2023-01-21 16:00:00,24.527713394945923,BuildingA,Jan,16
2023-01-21 17:00:00,58.46209993009112,BuildingA,Jan,17
2023-01-21 18:00:00,42.2537454513809,BuildingA,Jan,18
2023-01-21 19:00:00,27.691237297384752,BuildingA,Jan,19
2023-01-21 20:00:00,11.767806244745602,BuildingA,Jan,20
2023-01-21 21:00:00,76.72106187205263,BuildingA,Jan,21
2023-01-21 22:00:00,10.28216384245731,BuildingA,Jan,22
2023-01-21 23:00:00,62.25843024418145,BuildingA,Jan,23
2023-01-22 00:00:00,63.560353656182734,BuildingA,Jan,0
2023-01-22 01:00:00,94.63703033985944,BuildingA,Jan,1
2023-01-22 02:00:00,58.94914305062223,BuildingA,Jan,2
2023-01-22 03:00:00,30.636047544317822,BuildingA,Jan,3
2023-01-22 04:00:00,94.19649896897808,BuildingA,Jan,4
2023-01-22 05:00:00,90.9565790299492,BuildingA,Jan,5
2023-01-22 06:00:00,93.7250594703924,BuildingA,Jan,6
2023-01-22 07:00:00,87.10091600266001,BuildingA,Jan,7
2023-01-22 08:00:00,37.47133845563069,BuildingA,Jan,8
2023-01-22 09:00:00,57.06836764497845,BuildingA,Jan,9
2023-01-22 10:00:00,90.6317577946375,BuildingA,Jan,10
2023-01-22 11:00:00,33.47146874677522,BuildingA,Jan,11
2023-01-22 12:00:00,13.363673217475256,BuildingA,Jan,12
2023-01-22 13:00:00,92.7211314243269,BuildingA,Jan,13
2023-01-22 14:00:00,49.08294733919575,BuildingA,Jan,14
2023-01-22 15:00:00,46.46203265626374,BuildingA,Jan,15
2023-01-22 16:00:00,60.733805539343486,BuildingA,Jan,16
2023-01-22 17:00:00,57.345655619118936,BuildingA,Jan,17
2023-01-22 18:00:00,62.87539091790323,BuildingA,Jan,18
2023-01-22 19:00:00,66.30049093041184,BuildingA,Jan,19
2023-01-22 20:00:00,81.28310055937969,BuildingA,Jan,20
2023-01-22 21:00:00,27.33625455086438,BuildingA,Jan,21
2023-01-22 22:00:00,46.6986076690058,BuildingA,Jan,22
2023-01-22 23:00:00,55.31129983466785,BuildingA,Jan,23
2023-01-23 00:00:00,21.583962793597912,BuildingA,Jan,0
2023-01-23 01:00:00,67.12781482117359,BuildingA,Jan,1
2023-01-23 02:00:00,64.72111717734087,BuildingA,Jan,2
2023-01-23 03:00:00,14.374183586101609,BuildingA,Jan,3
2023-01-23 04:00:00,62.75483800071352,BuildingA,Jan,4
2023-01-23 05:00:00,59.794923694013,BuildingA,Jan,5
2023-01-23 06:00:00,23.122007481751663,BuildingA,Jan,6
2023-01-23 07:00:00,62.40343134426416,BuildingA,Jan,7
2023-01-23 08:00:00,92.64924783014406,BuildingA,Jan,8
2023-01-23 09:00:00,68.95426025759764,BuildingA,Jan,9
2023-01-23 10:00:00,24.95216379556954,BuildingA,Jan,10
2023-01-23 11:00:00,60.59021699847192,BuildingA,Jan,11
2023-01-23 12:00:00,98.57587648673226,BuildingA,Jan,12
2023-01-23 13:00:00,43.59726602490818,BuildingA,Jan,13
2023-01-23 14:00:00,50.29165768615549,BuildingA,Jan,14
2023-01-23 15:00:00,93.09628233544134,BuildingA,Jan,15
2023-01-23 16:00:00,62.91344139498892,BuildingA,Jan,16
2023-01-23 17:00:00,75.84197008556771,BuildingA,Jan,17
2023-01-23 18:00:00,96.3240462108136,BuildingA,Jan,18
2023-01-23 19:00:00,97.06895948850024,BuildingA,Jan,19
2023-01-23 20:00:00,98.8380082029812,BuildingA,Jan,20
2023-01-23 21:00:00,54.71613361811688,BuildingA,Jan,21
2023-01-23 22:00:00,41.58137027202409,BuildingA,Jan,22
2023-01-23 23:00:00,62.432234520612,BuildingA,Jan,23
2023-01-24 00:00:00,67.45647882824818,BuildingA,Jan,0
2023-01-24 01:00:00,22.73576217650284,BuildingA,Jan,1
2023-01-24 02:00:00,35.76333245115376,BuildingA,Jan,2
2023-01-24 03:00:00,73.65191484462376,BuildingA,Jan,3
2023-01-24 04:00:00,23.785039921526234,BuildingA,Jan,4
2023-01-24 05:00:00,46.53476803950743,BuildingA,Jan,5
2023-01-24 06:00:00,53.629560499008896,BuildingA,Jan,6
2023-01-24 07:00:00,47.649578916501824,BuildingA,Jan,7
2023-01-24 08:00:00,24.339886581588782,BuildingA,Jan,8
2023-01-24 09:00:00,70.96274012875801,BuildingA,Jan,9
2023-01-24 10:00:00,26.205464875350803,BuildingA,Jan,10
2023-01-24 11:00:00,20.858386837262643,BuildingA,Jan,11
2023-01-24 12:00:00,39.87259547208632,BuildingA,Jan,12
2023-01-24 13:00:00,71.77855151146723,BuildingA,Jan,13
2023-01-24 14:00:00,23.389180193545307,BuildingA,Jan,14
2023-01-24 15:00:00,14.329829023257036,BuildingA,Jan,15
2023-01-24 16:00:00,88.52922439761518,BuildingA,Jan,16
2023-01-24 17:00:00,59.26682488777603,BuildingA,Jan,17
2023-01-24 18:00:00,48.72267943488156,BuildingA,Jan,18
2023-01-24 19:00:00,16.150401144140037,BuildingA,Jan,19
2023-01-24 20:00:00,48.94368028028712,BuildingA,Jan,20
2023-01-24 21:00:00,84.25208986051908,BuildingA,Jan,21
2023-01-24 22:00:00,98.87771500997049,BuildingA,Jan,22
2023-01-24 23:00:00,12.880603710209456,BuildingA,Jan,23
2023-01-25 00:00:00,97.20887668260922,BuildingA,Jan,0
2023-01-25 01:00:00,42.32935752917188,BuildingA,Jan,1
2023-01-25 02:00:00,14.505168550199764,BuildingA,Jan,2
2023-01-25 03:00:00,71.11683000313471,BuildingA,Jan,3
2023-01-25 04:00:00,93.84289402780728,BuildingA,Jan,4
2023-01-25 05:00:00,53.12721922631549,BuildingA,Jan,5
2023-01-25 06:00:00,31.49459552586132,BuildingA,Jan,6
2023-01-25 07:00:00,27.00968164091328,BuildingA,Jan,7
2023-01-25 08:00:00,26.60375410231913,BuildingA,Jan,8
2023-01-25 09:00:00,16.058370347473577,BuildingA,Jan,9
2023-01-25 10:00:00,88.02538155240312,BuildingA,Jan,10
2023-01-25 11:00:00,71.08853778679476,BuildingA,Jan,11
2023-01-25 12:00:00,66.61773356075508,BuildingA,Jan,12
2023-01-25 13:00:00,19.307795066338127,BuildingA,Jan,13
2023-01-25 14:00:00,99.68956835899829,BuildingA,Jan,14
2023-01-25 15:00:00,68.34574362765993,BuildingA,Jan,15
2023-01-25 16:00:00,38.9392558386679,BuildingA,Jan,16
2023-01-25 17:00:00,31.088328873263265,BuildingA,Jan,17
2023-01-25 18:00:00,67.30336839069298,BuildingA,Jan,18
2023-01-25 19:00:00,20.562863237910676,BuildingA,Jan,19
2023-01-25 20:00:00,64.10453733156288,BuildingA,Jan,20
2023-01-25 21:00:00,80.95574652128462,BuildingA,Jan,21
2023-01-25 22:00:00,95.66794087167932,BuildingA,Jan,22
2023-01-25 23:00:00,18.45738105625857,BuildingA,Jan,23
2023-01-26 00:00:00,94.00556074670192,BuildingA,Jan,0
2023-01-26 01:00:00,22.9255536977402,BuildingA,Jan,1
2023-01-26 02:00:00,39.187943209103565,BuildingA,Jan,2
2023-01-26 03:00:00,43.16299997628402,BuildingA,Jan,3
2023-01-26 04:00:00,69.5239415098537,BuildingA,Jan,4
2023-01-26 05:00:00,50.52978671015233,BuildingA,Jan,5
2023-01-26 06:00:00,52.89050043608156,BuildingA,Jan,6
2023-01-26 07:00:00,82.68339702734453,BuildingA,Jan,7
2023-01-26 08:00:00,57.63201230727599,BuildingA,Jan,8
2023-01-26 09:00:00,26.184760940480327,BuildingA,Jan,9
2023-01-26 10:00:00,52.27825810264056,BuildingA,Jan,10
2023-01-26 11:00:00,52.66646733211932,BuildingA,Jan,11
2023-01-26 12:00:00,14.120255399855257,BuildingA,Jan,12
2023-01-26 13:00:00,16.587580257538647,BuildingA,Jan,13
2023-01-26 14:00:00,85.5916670673154,BuildingA,Jan,14
2023-01-26 15:00:00,14.102533716653848,BuildingA,Jan,15
2023-01-26 16:00:00,29.83959026433819,BuildingA,Jan,16
2023-01-26 17:00:00,48.30820846283114,BuildingA,Jan,17
2023-01-26 18:00:00,33.64579572005464,BuildingA,Jan,18
2023-01-26 19:00:00,52.84265828028342,BuildingA,Jan,19
2023-01-26 20:00:00,70.38877891135724,BuildingA,Jan,20
2023-01-26 21:00:00,86.80206859237859,BuildingA,Jan,21
2023-01-26 22:00:00,98.6128317047647,BuildingA,Jan,22
2023-01-26 23:00:00,36.17028568365966,BuildingA,Jan,23
2023-01-27 00:00:00,19.08136664919616,BuildingA,Jan,0
2023-01-27 01:00:00,18.456852590143267,BuildingA,Jan,1
2023-01-27 02:00:00,49.007911721920976,BuildingA,Jan,2
2023-01-27 03:00:00,87.25509822461403,BuildingA,Jan,3
2023-01-27 04:00:00,85.96533520223018,BuildingA,Jan,4
2023-01-27 05:00:00,60.700400299546864,BuildingA,Jan,5
2023-01-27 06:00:00,94.63972196517288,BuildingA,Jan,6
2023-01-27 07:00:00,97.51957283486377,BuildingA,Jan,7
2023-01-27 08:00:00,77.99910807174055,BuildingA,Jan,8
2023-01-27 09:00:00,78.65844399129662,BuildingA,Jan,9
2023-01-27 10:00:00,12.02202810855543,BuildingA,Jan,10
2023-01-27 11:00:00,66.36319313071373,BuildingA,Jan,11
2023-01-27 12:00:00,50.33540875657971,BuildingA,Jan,12
2023-01-27 13:00:00,25.46867804187348,BuildingA,Jan,13
2023-01-27 14:00:00,45.242245144693946,BuildingA,Jan,14
2023-01-27 15:00:00,93.85195096446029,BuildingA,Jan,15
2023-01-27 16:00:00,84.05760716151582,BuildingA,Jan,16
2023-01-27 17:00:00,90.97838955820086,BuildingA,Jan,17
2023-01-27 18:00:00,77.93435077417712,BuildingA,Jan,18
2023-01-27 19:00:00,86.04257350750957,BuildingA,Jan,19
2023-01-27 20:00:00,12.805942143100946,BuildingA,Jan,20
2023-01-27 21:00:00,35.640229656967,BuildingA,Jan,21
2023-01-27 22:00:00,29.53428134823433,BuildingA,Jan,22
2023-01-27 23:00:00,87.73661022794465,BuildingA,Jan,23
2023-01-28 00:00:00,99.33360936278726,BuildingA,Jan,0
2023-01-28 01:00:00,57.126145912592655,BuildingA,Jan,1
2023-01-28 02:00:00,61.62346359405364,BuildingA,Jan,2
2023-01-28 03:00:00,41.70159216503315,BuildingA,Jan,3
2023-01-28 04:00:00,61.0715383915756,BuildingA,Jan,4
2023-01-28 05:00:00,64.39342873303652,BuildingA,Jan,5
2023-01-28 06:00:00,26.1550410499638,BuildingA,Jan,6
2023-01-28 07:00:00,39.69343746563305,BuildingA,Jan,7
2023-01-28 08:00:00,42.61681288842984,BuildingA,Jan,8
2023-01-28 09:00:00,94.94994631146989,BuildingA,Jan,9
2023-01-28 10:00:00,67.71868964332583,BuildingA,Jan,10
2023-01-28 11:00:00,59.63330778832477,BuildingA,Jan,11
2023-01-28 12:00:00,42.10650096080896,BuildingA,Jan,12
2023-01-28 13:00:00,97.779601908712,BuildingA,Jan,13
2023-01-28 14:00:00,53.12325702769815,BuildingA,Jan,14
2023-01-28 15:00:00,10.453799456520354,BuildingA,Jan,15
2023-01-28 16:00:00,25.370542134159702,BuildingA,Jan,16
2023-01-28 17:00:00,93.290911808163,BuildingA,Jan,17
2023-01-28 18:00:00,89.72576155202474,BuildingA,Jan,18
2023-01-28 19:00:00,46.60599443422342,BuildingA,Jan,19
2023-01-28 20:00:00,15.043340998283972,BuildingA,Jan,20
2023-01-28 21:00:00,34.46033752560554,BuildingA,Jan,21
2023-01-28 22:00:00,10.08430661567624,BuildingA,Jan,22
2023-01-28 23:00:00,79.58847093617531,BuildingA,Jan,23
2023-01-29 00:00:00,36.50307048566692,BuildingA,Jan,0
2023-01-29 01:00:00,46.32065129993148,BuildingA,Jan,1
2023-01-29 02:00:00,14.304535529613164,BuildingA,Jan,2
2023-01-29 03:00:00,19.739765948326777,BuildingA,Jan,3
2023-01-29 04:00:00,18.08583156279153,BuildingA,Jan,4
2023-01-29 05:00:00,27.473221600907934,BuildingA,Jan,5
2023-01-29 06:00:00,74.01441252369312,BuildingA,Jan,6
2023-01-29 07:00:00,37.2386657211928,BuildingA,Jan,7
2023-01-29 08:00:00,42.71799709233144,BuildingA,Jan,8
2023-01-29 09:00:00,89.08141311767031,BuildingA,Jan,9
2023-01-29 10:00:00,38.1389088435112,BuildingA,Jan,10
2023-01-29 11:00:00,57.86375459381546,BuildingA,Jan,11
2023-01-29 12:00:00,53.97358436346889,BuildingA,Jan,12
2023-01-29 13:00:00,13.100299538250937,BuildingA,Jan,13
2023-01-29 14:00:00,36.47567998070394,BuildingA,Jan,14
2023-01-29 15:00:00,97.61238078037525,BuildingA,Jan,15
2023-01-29 16:00:00,51.66375068125313,BuildingA,Jan,16
2023-01-29 17:00:00,30.85828594301466,BuildingA,Jan,17
2023-01-29 18:00:00,52.74877093402702,BuildingA,Jan,18
2023-01-29 19:00:00,13.440510357916292,BuildingA,Jan,19
2023-01-29 20:00:00,15.012272887058192,BuildingA,Jan,20
2023-01-29 21:00:00,12.212388493369716,BuildingA,Jan,21
2023-01-29 22:00:00,69.22072443602178,BuildingA,Jan,22
2023-01-29 23:00:00,34.964037850604555,BuildingA,Jan,23
2023-01-30 00:00:00,16.734031682262483,BuildingA,Jan,0
2023-01-30 01:00:00,68.03690990369657,BuildingA,Jan,1
2023-01-30 02:00:00,86.06960819160732,BuildingA,Jan,2
2023-01-30 03:00:00,76.30633053711577,BuildingA,Jan,3
2023-01-30 04:00:00,11.984394283513216,BuildingA,Jan,4
2023-01-30 05:00:00,63.946225705545615,BuildingA,Jan,5
2023-01-30 06:00:00,99.75161858305444,BuildingA,Jan,6
2023-01-30 07:00:00,99.68868463127076,BuildingA,Jan,7
2023-01-30 08:00:00,99.0726134837941,BuildingA,Jan,8
2023-01-30 09:00:00,66.8341728771056,BuildingA,Jan,9
2023-01-30 10:00:00,45.78778609438521,BuildingA,Jan,10
2023-01-30 11:00:00,49.01593846474131,BuildingA,Jan,11
2023-01-30 12:00:00,73.4570197825235,BuildingA,Jan,12
2023-01-30 13:00:00,59.96700230780569,BuildingA,Jan,13
2023-01-30 14:00:00,31.585756664899048,BuildingA,Jan,14
2023-01-30 15:00:00,45.176255368072034,BuildingA,Jan,15
2023-01-30 16:00:00,27.12556046772375,BuildingA,Jan,16
2023-01-30 17:00:00,24.747457398337836,BuildingA,Jan,17
2023-01-30 18:00:00,44.10750396201781,BuildingA,Jan,18
2023-01-30 19:00:00,70.28518086220814,BuildingA,Jan,19
2023-01-30 20:00:00,21.16421523596128,BuildingA,Jan,20
2023-01-30 21:00:00,10.688897488767116,BuildingA,Jan,21
2023-01-30 22:00:00,97.15003153895938,BuildingA,Jan,22
2023-01-30 23:00:00,35.3313174805233,BuildingA,Jan,23
2023-01-31 00:00:00,67.70949232451613,BuildingA,Jan,0
2023-01-31 01:00:00,25.384695570021517,BuildingA,Jan,1
2023-01-31 02:00:00,61.54245287726507,BuildingA,Jan,2
2023-01-31 03:00:00,89.43242026768448,BuildingA,Jan,3
2023-01-31 04:00:00,61.61134365320005,BuildingA,Jan,4
2023-01-31 05:00:00,46.58414805643744,BuildingA,Jan,5
2023-01-31 06:00:00,40.38709412364027,BuildingA,Jan,6
2023-01-31 07:00:00,52.17405543412664,BuildingA,Jan,7
2023-01-31 08:00:00,78.14938550974233,BuildingA,Jan,8
2023-01-31 09:00:00,82.12549814717502,BuildingA,Jan,9
2023-01-31 10:00:00,20.60703557461172,BuildingA,Jan,10
2023-01-31 11:00:00,10.550823719211726,BuildingA,Jan,11
2023-01-31 12:00:00,72.88378402682471,BuildingA,Jan,12
2023-01-31 13:00:00,76.71042534844013,BuildingA,Jan,13
2023-01-31 14:00:00,13.360399080777974,BuildingA,Jan,14
2023-01-31 15:00:00,67.42056668584672,BuildingA,Jan,15
2023-01-31 16:00:00,42.737177664347605,BuildingA,Jan,16
2023-01-31 17:00:00,81.46364900317097,BuildingA,Jan,17
2023-01-31 18:00:00,68.86862787843508,BuildingA,Jan,18
2023-01-31 19:00:00,24.14078976287974,BuildingA,Jan,19
2023-01-31 20:00:00,84.58832369036881,BuildingA,Jan,20
2023-01-31 21:00:00,16.722264354946248,BuildingA,Jan,21
2023-01-31 22:00:00,62.56596308013388,BuildingA,Jan,22
2023-01-31 23:00:00,42.29308892417591,BuildingA,Jan,23
2023-02-01 00:00:00,84.90717871699454,BuildingB,Feb,0
2023-02-01 01:00:00,92.36507399972665,BuildingB,Feb,1
2023-02-01 02:00:00,84.88914081724147,BuildingB,Feb,2
2023-02-01 03:00:00,48.84876014586395,BuildingB,Feb,3
2023-02-01 04:00:00,25.467061294513925,BuildingB,Feb,4
2023-02-01 05:00:00,89.16479767409729,BuildingB,Feb,5
2023-02-01 06:00:00,31.83218708673722,BuildingB,Feb,6
2023-02-01 07:00:00,93.83120019150368,BuildingB,Feb,7
2023-02-01 08:00:00,38.93048718032627,BuildingB,Feb,8
2023-02-01 09:00:00,32.16421253157188,BuildingB,Feb,9
2023-02-01 10:00:00,34.54232240777873,BuildingB,Feb,10
2023-02-01 11:00:00,91.75937553600892,BuildingB,Feb,11
2023-02-01 12:00:00,73.61411358794257,BuildingB,Feb,12
2023-02-01 13:00:00,67.63476762266565,BuildingB,Feb,13
2023-02-01 14:00:00,45.15054165858014,BuildingB,Feb,14
2023-02-01 15:00:00,84.62696871594274,BuildingB,Feb,15
2023-02-01 16:00:00,82.99579526926016,BuildingB,Feb,16
2023-02-01 17:00:00,19.395290724207715,BuildingB,Feb,17
2023-02-01 18:00:00,82.7916038675745,BuildingB,Feb,18
2023-02-01 19:00:00,48.245052949201366,BuildingB,Feb,19
2023-02-01 20:00:00,28.19414013515341,BuildingB,Feb,20
2023-02-01 21:00:00,87.41489238341606,BuildingB,Feb,21
2023-02-01 22:00:00,91.40944429309064,BuildingB,Feb,22
2023-02-01 23:00:00,86.07955115149687,BuildingB,Feb,23
2023-02-02 00:00:00,56.59788519787072,BuildingB,Feb,0
2023-02-02 01:00:00,39.41428677554743,BuildingB,Feb,1
2023-02-02 02:00:00,83.98939345547545,BuildingB,Feb,2
2023-02-02 03:00:00,79.9771770491492,BuildingB,Feb,3
2023-02-02 04:00:00,75.91123550368667,BuildingB,Feb,4
2023-02-02 05:00:00,56.94231047871612,BuildingB,Feb,5
2023-02-02 06:00:00,19.256030370693587,BuildingB,Feb,6
2023-02-02 07:00:00,23.399164742368868,BuildingB,Feb,7
2023-02-02 08:00:00,18.77735769307945,BuildingB,Feb,8
2023-02-02 09:00:00,89.25014740491393,BuildingB,Feb,9
2023-02-02 10:00:00,78.97093610673528,BuildingB,Feb,10
2023-02-02 11:00:00,70.70492567235576,BuildingB,Feb,11
2023-02-02 12:00:00,38.44896934908766,BuildingB,Feb,12
2023-02-02 13:00:00,36.22680078491478,BuildingB,Feb,13
2023-02-02 14:00:00,84.7637224745034,BuildingB,Feb,14
2023-02-02 15:00:00,39.513855564570704,BuildingB,Feb,15
2023-02-02 16:00:00,96.7514853952006,BuildingB,Feb,16
2023-02-02 17:00:00,62.72603034301136,BuildingB,Feb,17
2023-02-02 18:00:00,86.09812094579426,BuildingB,Feb,18
2023-02-02 19:00:00,60.49651478908197,BuildingB,Feb,19
2023-02-02 20:00:00,43.38406313437662,BuildingB,Feb,20
2023-02-02 21:00:00,47.18724834727298,BuildingB,Feb,21
2023-02-02 22:00:00,17.230527907805033,BuildingB,Feb,22
2023-02-02 23:00:00,83.63273521799856,BuildingB,Feb,23
2023-02-03 00:00:00,16.021759795654937,BuildingB,Feb,0
2023-02-03 01:00:00,11.427236309707675,BuildingB,Feb,1
2023-02-03 02:00:00,75.6552094404787,BuildingB,Feb,2
2023-02-03 03:00:00,31.2253924653794,BuildingB,Feb,3
2023-02-03 04:00:00,77.85289233597963,BuildingB,Feb,4
2023-02-03 05:00:00,56.654303249487086,BuildingB,Feb,5
2023-02-03 06:00:00,94.84735744558913,BuildingB,Feb,6
2023-02-03 07:00:00,33.5217285042299,BuildingB,Feb,7
2023-02-03 08:00:00,87.67411803848498,BuildingB,Feb,8
2023-02-03 09:00:00,31.97154295680476,BuildingB,Feb,9
2023-02-03 10:00:00,98.32997379768707,BuildingB,Feb,10
2023-02-03 11:00:00,61.13033505709248,BuildingB,Feb,11
2023-02-03 12:00:00,19.98703831035176,BuildingB,Feb,12
2023-02-03 13:00:00,79.32112636617194,BuildingB,Feb,13
2023-02-03 14:00:00,12.392309540560536,BuildingB,Feb,14
2023-02-03 15:00:00,78.1813000645935,BuildingB,Feb,15
2023-02-03 16:00:00,46.092452298518495,BuildingB,Feb,16
2023-02-03 17:00:00,79.75995877651636,BuildingB,Feb,17
2023-02-03 18:00:00,29.69770896241977,BuildingB,Feb,18
2023-02-03 19:00:00,38.63208586086667,BuildingB,Feb,19
2023-02-03 20:00:00,28.34614432592276,BuildingB,Feb,20
2023-02-03 21:00:00,79.90438616798757,BuildingB,Feb,21
2023-02-03 22:00:00,94.34496227534216,BuildingB,Feb,22
2023-02-03 23:00:00,73.20310609682846,BuildingB,Feb,23
2023-02-04 00:00:00,56.478228840515015,BuildingB,Feb,0
2023-02-04 01:00:00,90.75183350015926,BuildingB,Feb,1
2023-02-04 02:00:00,30.067892879953703,BuildingB,Feb,2
2023-02-04 03:00:00,77.91070394349022,BuildingB,Feb,3
2023-02-04 04:00:00,15.046719045902105,BuildingB,Feb,4
2023-02-04 05:00:00,96.19686417587532,BuildingB,Feb,5
2023-02-04 06:00:00,60.45633038166851,BuildingB,Feb,6
2023-02-04 07:00:00,53.53986947431392,BuildingB,Feb,7
2023-02-04 08:00:00,86.81526225007298,BuildingB,Feb,8
2023-02-04 09:00:00,45.89038554607266,BuildingB,Feb,9
2023-02-04 10:00:00,35.40097811064942,BuildingB,Feb,10
2023-02-04 11:00:00,36.31844590869631,BuildingB,Feb,11
2023-02-04 12:00:00,29.51657068662631,BuildingB,Feb,12
2023-02-04 13:00:00,34.66130648670452,BuildingB,Feb,13
2023-02-04 14:00:00,80.92912414883294,BuildingB,Feb,14
2023-02-04 15:00:00,53.02360615970115,BuildingB,Feb,15
2023-02-04 16:00:00,73.82335106443026,BuildingB,Feb,16
2023-02-04 17:00:00,69.47877404803819,BuildingB,Feb,17
